dataset,seed,task,family,model,variant,n_samples,n_features,status,error_message,benchmark_mode,base_variant,selected_config_id,selected_lr,selection_metric,selection_mode,selection_score,selected_epoch,candidate_config_count,candidate_lrs,tuning_budget_type,epoch,train_loss,train_metric,val_metric,grad_norm,grad_norm_max,train_val_gap,prediction_mean,prediction_std,has_gate,gate_mean,gate_median,gate_sparsity,best_epoch,best_val_metric,final_val_metric,final_vs_best,early_stopped,effective_training_status
synthetic_piecewise,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,16,0.6884833693504333,0.8319981886335058,0.7721771220394036,0.4362403862443709,0.6140790273349992,-0.059821066594102246,0.1926359236240387,0.00017668446525931358,True,0.09722112119197845,0.08916518092155457,0.85,8,0.7712604439150387,0.7732995420779416,0.0020390981629029303,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,17,0.6950474143028259,0.8319965050834831,0.7721730309384741,0.7735197548427571,1.9224242493452397,-0.05982347414500899,0.1927044540643692,0.00017417763592675328,True,0.09550340473651886,0.08839946985244751,0.85,8,0.7712604439150387,0.7732995420779416,0.0020390981629029303,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,18,0.6909082412719727,0.8324603912736934,0.7732995420779416,0.5140288054789114,0.7784661805979887,-0.05916084919575182,0.1753164678812027,0.00017313982243649662,True,0.09441293776035309,0.08723154664039612,0.9,8,0.7712604439150387,0.7732995420779416,0.0020390981629029303,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,1,3.5675150752067566,0.8481778768024866,0.7832687616789037,45.59275249750753,81.36262018760705,-0.06490911512358288,0.3718782365322113,0.0002840659290086478,True,0.1952580064535141,0.1871337592601776,0.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,2,0.9016835212707519,0.8845190584642761,0.8178926652938809,6.881259046239951,9.04759855681602,-0.0666263931703952,0.5068703293800354,6.579631008207798e-05,True,0.13629689812660217,0.13208016753196716,0.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,3,0.7429187536239624,0.8938506089783457,0.8488191985965727,2.908412373274781,5.451357628824779,-0.04503141038177294,-0.120786152780056,8.998734119813889e-05,True,0.09592733532190323,0.09486015886068344,0.75,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,4,0.7412854909896851,0.832619866284744,0.7711019606380201,2.825601135912244,4.954221233908656,-0.06151790564672399,0.2416532337665558,2.7840109396493062e-05,True,0.07366134226322174,0.07415830343961716,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,5,0.7071807980537415,0.8456845534754487,0.7810357753775343,1.581628270261766,2.0662603639876473,-0.06464877809791436,0.3585050404071808,1.3333168681128882e-05,True,0.062486130744218826,0.06315301358699799,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,6,0.7083460688591003,0.8319167653869348,0.7719541254298655,1.6965756190136556,3.386066188271407,-0.0599626399570693,0.19701947271823883,1.225213327415986e-05,True,0.05662330985069275,0.057017527520656586,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,7,0.698629367351532,0.836344860324608,0.7794873380115881,0.8441387298655322,2.134551201078239,-0.05685752231301988,0.1198047548532486,1.1820818144769873e-05,True,0.05349930375814438,0.05373970419168472,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,8,0.6936532735824585,0.8321116950318197,0.7725612801871704,0.9657973048551638,1.5139956879735939,-0.05955041484464929,0.1860034465789795,9.694043001218233e-06,True,0.0519004687666893,0.051568858325481415,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,9,0.6855619668960571,0.8341845019895344,0.7718262120322473,0.7139326612530159,1.6132168356882326,-0.062358289957287094,0.2684074640274048,8.653582881379407e-06,True,0.05119461566209793,0.05048711970448494,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,10,0.6974776387214661,0.8318844159723322,0.7717898379770682,0.9822210114667239,1.385005395236339,-0.060094577995263965,0.20060548186302185,8.914921636460349e-06,True,0.05102773755788803,0.05009394511580467,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,11,0.694010317325592,0.8328841588322421,0.7741467855287094,1.1308710263199633,2.1630060439099537,-0.05873737330353268,0.16506317257881165,9.104669516091235e-06,True,0.05119331553578377,0.05015348643064499,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,12,0.6936336040496827,0.831880725981325,0.7713991528532852,0.7731466566731411,1.5780072349200667,-0.06048157312803981,0.2113197296857834,8.649236406199634e-06,True,0.05156698822975159,0.05053098499774933,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,13,0.6924261569976806,0.8322550154833067,0.7710665959888479,0.7187440597376485,1.2187728162196143,-0.06118841949445886,0.231716588139534,8.557248293072917e-06,True,0.05207207798957825,0.051035016775131226,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,14,0.6963137149810791,0.8319055166744603,0.7713134189912746,0.5367268982071577,1.388930413972035,-0.06059209768318574,0.21443648636341095,8.574387720727827e-06,True,0.05266055464744568,0.051621660590171814,1.0,4,0.7711019606380201,0.7713134189912746,0.00021145835325453444,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,1,1.0115272641181945,0.8498575483893294,0.784797206791934,9.415434940842646,26.645110743994888,-0.06506034159739538,0.38020768761634827,0.00014265110075939447,True,0.1841582953929901,0.18417128920555115,0.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,2,0.7337467551231385,0.8379286821876909,0.7817075152660171,1.7805603095723506,2.7937691041848347,-0.05622116692167378,0.10558992624282837,0.0001514872710686177,True,0.1238296777009964,0.123743437230587,0.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,3,0.7157005548477173,0.8320786368616853,0.7724887539066585,1.2911512940420218,2.78194608937307,-0.05958988295502676,0.18718548119068146,5.043333658250049e-05,True,0.08549602329730988,0.08543328940868378,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,4,0.7000142216682435,0.8376776506834955,0.7742956775744165,0.6385275763922117,1.1427511806957864,-0.063381973109079,0.3047860264778137,2.1934676624368876e-05,True,0.06710449606180191,0.0671161562204361,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,5,0.6995730757713318,0.831897205426135,0.7713269423154366,0.7025273041611965,1.1286546071885057,-0.06057026311069835,0.2138686329126358,1.7255913917324506e-05,True,0.05790628865361214,0.05795428529381752,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,6,0.6952744841575622,0.8335336007437721,0.7752628557454931,0.4214937024043536,1.0261525191464667,-0.058270744998279,0.1534925252199173,1.4909290257492103e-05,True,0.05304291844367981,0.053107913583517075,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,7,0.6972759604454041,0.8319792037230882,0.7711873315609556,0.6396037413183888,1.2375610949107856,-0.060791872162132554,0.22016653418540955,1.2157846867921762e-05,True,0.05045730993151665,0.05052730813622475,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,8,0.6979869127273559,0.8324766444461242,0.7710724708844396,0.5526695188744154,1.2051554557496233,-0.061404173561684594,0.23821087181568146,1.1122329851787072e-05,True,0.04916476085782051,0.049200333654880524,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,9,0.6907312035560608,0.8319126814770622,0.7719467515839654,0.5588253281747658,0.9180017784495412,-0.05996592989309679,0.19713182747364044,1.1118801012344193e-05,True,0.04863804578781128,0.04865138232707977,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,10,0.6896580696105957,0.8318916167814339,0.7718457112180253,0.6051112140226801,1.1549758048696248,-0.06004590556340861,0.1993049681186676,1.1075823749706615e-05,True,0.04857448488473892,0.04857363551855087,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,11,0.6931930422782898,0.8318625623889533,0.7715649140244114,0.28645946465503386,0.5966131226883717,-0.06029764836454188,0.20621880888938904,1.1097696187789552e-05,True,0.04879846051335335,0.04878884553909302,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,12,0.6947336792945862,0.8320104390438547,0.7711570335013508,0.352697617808852,0.6032137660388539,-0.06085340554250396,0.2219334840774536,1.0965946785290726e-05,True,0.04920282959938049,0.04918671399354935,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,13,0.6898065328598022,0.8319890544382282,0.7711763177356696,0.3576344199102922,0.7654022792923674,-0.0608127367025586,0.22076109051704407,1.1121558600279968e-05,True,0.04972283914685249,0.04970121383666992,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,14,0.6919764399528503,0.8318637088207106,0.7716209966672182,0.27398727097514,0.5188532136735705,-0.06024271215349242,0.20469869673252106,1.1484869901323691e-05,True,0.05031745880842209,0.05029059201478958,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,15,0.6905936121940612,0.8319451372599773,0.7720768452258683,0.5722535574007669,1.3857705770657747,-0.05986829203410904,0.19449695944786072,1.1973681466770358e-05,True,0.05096033215522766,0.05092937499284744,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,16,0.6882937669754028,0.8326957806928013,0.7711179998076692,0.24604469518883887,0.5063277634637323,-0.061577780885132105,0.24350251257419586,1.165941921499325e-05,True,0.05163370445370674,0.0515998899936676,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,17,0.6960596561431884,0.8320528842459516,0.7711254588741199,0.3780567975990413,1.1680980141946817,-0.06092742537183171,0.2240787297487259,1.2283304386073723e-05,True,0.05233234167098999,0.052293673157691956,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,18,0.6974832653999329,0.8322066001404836,0.7727989489288567,0.7694166603394847,1.5898185477247344,-0.059407651211626944,0.18228164315223694,1.3346172636374831e-05,True,0.05304853245615959,0.053003959357738495,1.0,8,0.7710724708844396,0.7727989489288567,0.0017264780444170569,True,early_stopped_cleanly
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,1,1.3314929246902465,0.9028373458152968,0.8644809240947001,122.59471174896251,270.95364669179713,-0.03835642172059672,-0.16339807212352753,0.03895367681980133,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,2,0.8166297554969788,0.8308080358744746,0.7753496903921513,22.56687187180926,39.47968556285033,-0.05545834548232331,0.1250084787607193,0.022328976541757584,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,3,0.6987534642219544,0.8465624313382627,0.782250488524926,3.8306633672791492,5.201725980943474,-0.06431194281333674,0.38247889280319214,0.01781103014945984,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,4,0.7121021509170532,0.8326851509448787,0.7702683921705604,4.328295949744461,6.627774042510109,-0.06241675877431829,0.3009747266769409,0.01817132532596588,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,5,0.7021208524703979,0.8293425049269545,0.773243812430212,2.4111707360471053,2.9907739537412543,-0.056098692496742486,0.1315573900938034,0.020324816927313805,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,6,0.6928621530532837,0.8279109534258625,0.7714883538638496,2.3595484796195842,4.038469032874449,-0.0564225995620129,0.13975176215171814,0.022281065583229065,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,7,0.6744696378707886,0.8265563214653441,0.7655932750746365,1.5189724526224466,3.9340505902993277,-0.0609630463907076,0.2557706832885742,0.0234613586217165,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,8,0.697383463382721,0.8262020673713499,0.7650308444468217,1.423873387295362,2.3241369509295553,-0.06117122292452826,0.26484373211860657,0.02661588042974472,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,9,0.686962890625,0.822516251377386,0.7636070126356874,1.6027580333125626,3.026125447387799,-0.05890923874169862,0.2081887274980545,0.031395334750413895,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,10,0.6929928064346313,0.8218381227987962,0.7652253256044135,2.5851209860112823,4.363351156368685,-0.056612797194382725,0.1619497686624527,0.037131018936634064,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,11,0.685173761844635,0.8193291355800982,0.760692433210309,0.8956708140440025,1.232170311419074,-0.05863670236978924,0.217906191945076,0.04289167374372482,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,12,0.683267068862915,0.8180553080787422,0.7587817963751802,1.17870350944498,1.9603919196724233,-0.05927351170356199,0.24429410696029663,0.051307644695043564,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,13,0.6699058055877686,0.8134687590482373,0.7572321291628634,2.690451818679256,4.164223880321166,-0.05623662988537392,0.1851256787776947,0.06455614417791367,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,14,0.6648381590843201,0.8093866340066181,0.7536685549130153,1.7970622179117957,3.0276723684225653,-0.055718079093602824,0.18651190400123596,0.0783403292298317,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,15,0.6592250227928161,0.804118612728075,0.7480485084456097,1.6996119220713983,2.8540765959112457,-0.056070104282465394,0.21662414073944092,0.0999661535024643,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,16,0.6656670093536377,0.7958210351669467,0.7420423666948079,2.0269563018840566,4.124140654890915,-0.053778668472138746,0.20474429428577423,0.1343972533941269,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,17,0.6408112645149231,0.7871883532559993,0.7392208034669894,2.7822689867801684,4.146633538268835,-0.04796754978900997,0.14541511237621307,0.1761063188314438,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,18,0.62156240940094,0.772895391810644,0.7290660425419754,2.6045028345084664,6.225543968937431,-0.04382934926866866,0.17696072161197662,0.229060560464859,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,19,0.6058618187904358,0.7538650580503161,0.7233902786036198,2.914612384215005,6.60808839097737,-0.0304747794466963,0.17888441681861877,0.282478928565979,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,neural_baseline,FT-Transformer-style,local_ft_transformer,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,20,0.5577611804008484,0.733885703527138,0.7267489860509223,2.244929432563503,5.230383648855595,-0.007136717476215693,0.14867636561393738,0.3485586941242218,False,,,,19,0.7233902786036198,0.7267489860509223,0.003358707447302489,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,1,1.1131073594093324,0.9371306009500487,0.8791711026723114,75.60661964613304,157.26321268140006,-0.05795949827773739,0.6455715894699097,0.15488941967487335,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,2,0.7719390392303467,0.8530458951613075,0.8056398700202968,23.10900454070971,51.225616084478645,-0.047406025141010666,-0.009398260153830051,0.12079863995313644,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,3,0.7363174200057984,0.8431562524521741,0.793487754813828,17.742562306184382,23.471593930513972,-0.04966849763834602,0.02349443919956684,0.10213521867990494,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,4,0.6832406044006347,0.8220978336888958,0.7636768311634851,6.662668537296573,10.607033925190088,-0.058421002525410715,0.24363923072814941,0.0910019725561142,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,5,0.688115656375885,0.8317958874990836,0.7706975086933644,6.255502301074978,10.784629994707645,-0.06109837880571922,0.34707024693489075,0.08590175211429596,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,6,0.6824141502380371,0.819347140539097,0.7605513013682506,6.194591961014908,13.723506494575915,-0.05879583917084641,0.24346235394477844,0.0845486968755722,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,7,0.6657102108001709,0.8183094819730786,0.7621796216319031,4.323370437899223,7.483137040538724,-0.05612986034117551,0.16176016628742218,0.08486197888851166,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,8,0.6712402701377869,0.8176318373809026,0.7621011801024399,4.00079492198613,8.78246919231165,-0.055530657278462736,0.1470441371202469,0.08663125336170197,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,9,0.6761561155319213,0.8137341809236734,0.7562651025824633,4.2223556233102215,5.808884658292749,-0.05746907834121018,0.20295394957065582,0.08923766016960144,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,10,0.6613242268562317,0.8129883545654997,0.7541631942655034,4.5535647343533245,7.6670694564476,-0.05882516029999629,0.24967831373214722,0.09283840656280518,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
synthetic_piecewise,42,regression,ablation,TST,TST-v0-tuned,1024,20,ok,,tuned_tst_benchmark,TST-v0,tst_v0_lr_1e-4,1e-4,val_rmse,minimize,0.730693,20,3,"1e-4,3e-4,1e-3",lr_only,11,0.6575574517250061,0.8102311220215033,0.7520431266526877,3.793771342361153,6.211299916890737,-0.05818799536881558,0.23291635513305664,0.09733422100543976,False,,,,20,0.7306933542196041,0.7306933542196041,0.0,False,underfit
