dataset,seed,family,model,status,error_message,n_samples,n_features,epoch,train_loss,train_metric,val_metric,grad_norm,grad_norm_max,train_val_gap,prediction_mean,prediction_std,has_gate,gate_mean,gate_median,gate_sparsity,best_epoch,best_val_metric,final_val_metric,final_vs_best,early_stopped,effective_training_status
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,12,0.07638111089666684,0.9803921568627451,0.9902912621359223,5.477962958891354,10.1128230632344,-0.009899105273177278,0.4747186303138733,0.4641719460487366,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,13,0.08048173785209656,0.9836601307189542,0.9805825242718447,10.897480320863153,20.25949457095653,0.0030776064471095266,0.48860490322113037,0.47229960560798645,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,14,0.1008101503054301,0.9738562091503268,0.970873786407767,14.543137377803214,22.822494005771375,0.002982422742559776,0.4748534560203552,0.4732641875743866,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,15,0.06885384892423947,0.9673202614379085,0.9902912621359223,9.362488377561151,13.818099309402653,-0.022971000698013833,0.4921877980232239,0.4771598279476166,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,16,0.0694947565595309,0.9836601307189542,0.9902912621359223,9.357548938416713,15.423941179039511,-0.006631131416968139,0.4834190905094147,0.47582313418388367,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,17,0.05849772815903028,0.9836601307189542,0.9805825242718447,5.6951386586151145,8.272221006460622,0.0030776064471095266,0.48713135719299316,0.4775245785713196,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,18,0.03686455450952053,0.9869281045751634,1.0,3.621342294029771,6.151858895935256,-0.013071895424836555,0.49492818117141724,0.4785189628601074,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,19,0.047399756809075676,0.9869281045751634,1.0,5.957360120735284,7.874483429101742,-0.013071895424836555,0.4870093762874603,0.4813219904899597,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,20,0.03210404887795448,0.9869281045751634,0.9902912621359223,2.8730133279131884,4.7691923025412875,-0.0033631575607588893,0.47438350319862366,0.4802148938179016,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,21,0.035321030765771866,0.9934640522875817,1.0,6.040089531124921,10.487609212570769,-0.006535947712418277,0.47837308049201965,0.4837302267551422,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,22,0.030749474962552387,0.9934640522875817,1.0,5.915597547974585,8.15710929509077,-0.006535947712418277,0.48610350489616394,0.48884063959121704,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,23,0.03606126426408688,0.9869281045751634,0.9805825242718447,10.542490083174679,26.98993078883985,0.006345580303318776,0.4634203016757965,0.47978317737579346,False,,,,18,1.0,1.0,0.0,False,underfit
