dataset,seed,task,family,model,variant,n_samples,n_features,status,error_message,benchmark_mode,base_variant,selected_config_id,selected_lr,selection_metric,selection_mode,selection_score,selected_epoch,candidate_config_count,candidate_lrs,tuning_budget_type,epoch,train_loss,train_metric,val_metric,grad_norm,grad_norm_max,train_val_gap,prediction_mean,prediction_std,has_gate,gate_mean,gate_median,gate_sparsity,best_epoch,best_val_metric,final_val_metric,final_vs_best,early_stopped,effective_training_status
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,1,1.1308363914489745,0.49022801302931596,0.4878048780487805,8.522629690402153,17.61502396033555,0.0024231349805354796,0.34412410855293274,0.0023136590607464314,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,2,0.6996292233467102,0.509771986970684,0.5121951219512195,0.5266440894064839,1.2331641637203286,-0.0024231349805354796,0.6531035900115967,0.0008361935033462942,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,3,0.735964834690094,0.509771986970684,0.5121951219512195,1.2800963221452288,1.6306301436434634,-0.0024231349805354796,0.6265581846237183,0.0005824881372973323,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,4,0.7044110655784607,0.509771986970684,0.5121951219512195,0.5887084718497151,1.14799345326568,-0.0024231349805354796,0.5122705101966858,0.0005424213595688343,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,5,0.6973160147666931,0.49022801302931596,0.4878048780487805,0.49536419003836263,0.6938137930786608,0.0024231349805354796,0.4503469467163086,0.0004913095617666841,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,6,0.6998676061630249,0.49022801302931596,0.4878048780487805,0.5618296380250501,0.7794339591263459,0.0024231349805354796,0.465592622756958,0.0004303466703277081,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,7,0.695685613155365,0.509771986970684,0.5121951219512195,0.33096536083083433,0.4472715357359338,-0.0024231349805354796,0.5020765662193298,0.0003840543795377016,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,8,0.6926008343696595,0.509771986970684,0.5121951219512195,0.28145154110823845,0.6765161421521915,-0.0024231349805354796,0.5253937244415283,0.0003600938362069428,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,9,0.6934279561042785,0.509771986970684,0.5121951219512195,0.25141615242460863,0.6040075084292433,-0.0024231349805354796,0.5322088003158569,0.0003531108086463064,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,10,0.6931914210319519,0.509771986970684,0.5121951219512195,0.18115859060769163,0.45000753868110904,-0.0024231349805354796,0.521126389503479,0.00036033461219631135,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,11,0.6931795597076416,0.509771986970684,0.5121951219512195,0.13441724552108542,0.24864147713834908,-0.0024231349805354796,0.5063788890838623,0.00037441300810314715,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v0,TST-v0,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,12,0.6929063081741333,0.50814332247557,0.4926829268292683,0.21689382129783033,0.34915924178828767,0.01546039564630175,0.49926474690437317,0.0003896752605214715,False,,,,2,0.5121951219512195,0.4926829268292683,0.019512195121951237,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,1,1.1695132493972777,0.49022801302931596,0.4878048780487805,23.065846469200686,59.47554547883392,0.0024231349805354796,0.3453649878501892,0.0013465933734551072,True,0.2251257598400116,0.21493405103683472,0.0,2,0.5121951219512195,0.5121951219512195,0.0,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,2,0.7195490837097168,0.509771986970684,0.5121951219512195,0.5928677339254307,1.5066060834576909,-0.0024231349805354796,0.6517294049263,0.0003838492266368121,True,0.16550709307193756,0.15401068329811096,0.0,2,0.5121951219512195,0.5121951219512195,0.0,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,3,0.7430726766586304,0.509771986970684,0.5121951219512195,1.2758089126728456,1.6517377750292666,-0.0024231349805354796,0.6223547458648682,0.00020682565809693187,True,0.11875257641077042,0.10667426884174347,0.35,2,0.5121951219512195,0.5121951219512195,0.0,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,4,0.7055282354354858,0.509771986970684,0.5121951219512195,0.5610408721282286,1.1211714312437893,-0.0024231349805354796,0.5054784417152405,0.00015854636149015278,True,0.0883241593837738,0.08149069547653198,0.85,2,0.5121951219512195,0.5121951219512195,0.0,True,early_stopped_cleanly
synthetic_xor,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,tuned_tst_benchmark,,,,,,,,,,,5,0.698626697063446,0.49022801302931596,0.4878048780487805,0.5270333340432786,0.7631807601586569,0.0024231349805354796,0.4482322037220001,0.00011144417658215389,True,0.07141262292861938,0.06627879291772842,0.95,2,0.5121951219512195,0.5121951219512195,0.0,True,early_stopped_cleanly
